ADDRESS,DYCOL01,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08
"120041167","01","0018550000","0012000000"," "," "," "," "
"120041170","01"," ","0012000000"," "," "," "," "
"120041171","01","0017470000"," "," "," "," "," "
"120041171","05"," "," "," ","0003600000"," "," "
"120041173","01"," ","0006000000"," "," "," ","0006000000"
"120041174","01"," ","0015000000"," "," "," "," "
"120041177","01","0026350000","0018000000"," "," "," "," "
"120041178","01","0026350000"," "," "," "," "," "
"120041179","01","0026350000"," "," "," "," "," "
"120041179","02","0029950000"," "," "," "," "," "
"120041180","01","0038350000"," "," "," "," "," "
"120041181","01","0020350000","0006000000"," "," "," "," "
"120041183","01"," ","0015000000"," "," "," "," "
"120041184","01","0017950000"," "," "," "," "," "
"120041185","01","0026350000"," "," "," ","0020000000"," "
"120042166","01","0026350000","0003600000"," "," "," "," "
"120042171","01"," ","0013200000"," "," "," "," "
"120042173","03"," "," "," "," ","0009000000"," "
"120042174","01"," ","0032400000"," "," "," "," "
"120042175","01","0026350000"," "," "," "," "," "
"120042176","01"," ","0012000000"," "," "," "," "
"120042177","01","0026350000"," "," "," "," "," "
"120042178","01"," "," ","0030000000"," "," "," "
"120042179","01"," ","0018000000"," "," "," "," "
"120042187","01"," "," "," "," "," ","0012000000"
"120042189","01","0026350000"," "," "," "," "," "
"120043167","01"," ","0048000000"," "," "," "," "
"120043169","01","0020350000"," "," "," "," "," "
"120043171","01","0026350000","0015000000"," "," "," "," "
"120043172","01","0026350000"," "," "," "," "," "
"120043173","01","0026350000"," "," "," "," "," "
"120043175","01","0026350000"," "," "," "," "," "
"120043176","01"," ","0006000000"," "," "," "," "
"120043177","01"," ","0018000000"," "," "," "," "
"120043184","01","0026350000"," "," "," "," "," "
"120043185","01","0019150000"," "," "," "," "," "
"120043186","01"," ","0008400000"," "," "," "," "
"120043189","01"," "," "," "," ","0005000000"," "
"120044161","01"," "," ","0018000000"," "," "," "
"120044163","01"," "," "," "," "," ","0012000000"
"120044164","01","0038350000"," "," "," "," "," "
"120044167","01","0026350000"," "," "," "," "," "
"120044168","01","0026350000"," "," "," "," "," "
"120044169","01","0038350000"," "," "," "," "," "
"120044170","01"," "," "," "," "," ","0012000000"
"120044171","01","0023950000"," "," "," "," "," "
"120044173","01","0026350000"," "," "," "," "," "
"120044174","01","0","0006000000"," "," "," "," "
"120044179","01","0020350000"," "," "," "," "," "
"120044181","01","0026350000"," "," "," "," "," "
"120044181","02","0026350000"," "," "," "," "," "
"120044182","01"," ","0012000000"," "," "," "," "
"120044182","03"," "," "," "," "," ","0002400000"
"120044183","01"," ","0007200000","0020000000"," "," "," "
"120044184","01","0019750000"," "," "," "," "," "
"120044185","01"," "," "," ","0005100000"," ","0003600000"
"121011001","02"," "," "," "," ","0003500000"," "
"121011003","05"," "," "," "," ","0000375000"," "
"121011006","01"," ","0021250000"," "," "," "," "
"121011009","01"," ","0006750000"," "," "," "," "
"121013002","02"," "," "," "," ","0001798000"," "
"121013003","01"," "," "," "," "," ","0019000000"
"121013003","02"," "," "," "," "," ","0022000000"
"121013003","03"," "," "," "," "," ","0015000000"
"121021013","01"," "," "," "," ","0000500000"," "
"121022012","01","0033100000"," "," "," "," "," "
"121022013","01","0027700000"," "," "," "," "," "
"121022014","01","0026100000"," "," "," "," "," "
"121023006","01","0038150000"," ","0015000000"," "," "," "
"121023007","01","0038235239"," "," "," "," "," "
"121024006","01","0023750000"," "," "," "," "," "
"121024009","01"," ","0090000000"," "," "," "," "
"121033013","01"," "," "," ","0006300000"," "," "
"121034011","01"," "," ","0005000000"," "," "," "
"121034015","01","0026161450"," "," "," "," "," "
"121041018","01"," "," "," ","0005145000"," "," "
"121042018","01"," "," ","0016250000"," "," "," "
"121043018","01","0036150000"," "," "," "," "," "
"121043019","01","0020950000"," "," "," "," "," "
"121051024","01","0019800000"," "," "," "," "," "
"121051025","01","0018790000"," "," "," "," "," "
"121051026","01","0019700000"," "," "," "," "," "
"121051027","01","0020940000"," "," "," "," "," "
"121051028","01","0024500000"," "," "," "," "," "
"121051030","01","0022150000"," "," "," "," "," "
"121051031","01"," "," "," ","0003840000"," "," "
"121051032","01","0040200000"," "," "," "," "," "
"121051034","01"," "," "," "," "," ","0012500000"
"121051036","01","0022050000"," "," "," "," "," "
"121051037","01","0031250000"," "," "," "," "," "
"121051038","01","0017540000"," "," "," "," "," "
"121051039","01","0023300000"," "," "," "," "," "
"121051041","01"," ","0002400000"," "," "," "," "
"121051044","01","0019200000"," "," "," "," "," "
"121051047","01","0025500000"," "," "," "," "," "
"121051047","02","0025500000"," "," "," "," "," "
"121051050","01","0017700000"," "," "," "," "," "
"121051055","01","0023100000"," "," "," "," "," "
"121051058","01","0019200000"," "," "," "," "," "
"121051070","01","0024150000"," "," "," "," "," "
"121051075","01","0019100000"," "," "," "," "," "
"121051077","01"," "," "," "," "," ","0011300000"
"121051077","02"," "," "," "," "," ","0014000000"
"121051077","03"," "," "," "," "," ","0013300000"
"121051077","04"," "," "," "," "," ","0016000000"
"121051080","01"," "," "," "," "," ","0021600000"
"121051080","02"," "," "," "," "," ","0019000000"
"121051081","01","0026950000"," "," "," "," "," "
"121051081","02","0024550000"," "," "," "," "," "
"121051085","01","0038400000"," "," "," "," "," "
"121051085","02","0024550000"," "," "," "," "," "
"121052021","01","0027960000"," "," "," "," "," "
"121052028","02"," "," "," "," ","0002000000"," "
"121052031","01","0025290000"," "," "," "," "," "
"121052037","01","0023650000"," "," "," "," "," "
"121052043","01","0024000000"," "," "," "," "," "
"121052044","01"," "," "," ","0003000000"," "," "
"121052045","01","0022400000"," "," "," "," "," "
"121052046","01"," "," "," ","0008220000"," "," "
"121052055","01","0023400000"," "," "," "," "," "
"121052057","01","0024348000"," "," "," "," "," "
"121052058","01","0015800000"," "," "," "," "," "
"121052059","01","0027600000"," "," "," "," "," "
"121052060","01","0022740000"," "," "," "," "," "
"121052062","01"," ","0004500000"," "," "," "," "
"121052065","01"," ","0009600000"," "," "," "," "
"121052067","01","0021789000"," "," "," "," "," "
"121052069","01","0013475000"," "," "," "," "," "
"121052073","01"," "," ","0023476800"," "," "," "
"121052077","01"," "," "," "," "," ","0006000000"
"121052080","01"," "," "," "," "," ","0024000000"
"121053021","01","0014400000"," "," "," "," "," "
"121053022","01"," ","0020720000"," "," "," "," "
"121053024","01"," "," "," ","0003600000"," "," "
"121053025","01","0021430000"," "," "," "," "," "
"121053027","01","0026750000"," "," "," "," "," "
"121053031","01"," ","0007200000"," "," "," "," "
"121053041","01","0027500000"," "," "," "," "," "
"121053042","01","0026950000"," "," "," "," "," "
"121053044","01","0017400000"," "," "," "," "," "
"121053046","01","0028218000"," "," "," "," "," "
"121053047","01","0018750000"," "," "," "," "," "
"121053048","01","0018219500"," "," "," "," "," "
"121053049","01","0021750000"," "," "," "," "," "
"121053052","01"," ","0030900000"," "," "," "," "
"121053052","04"," ","0036000000"," "," "," "," "
"121053053","01","0017218000"," "," "," "," "," "
"121053054","01","0019760000"," "," "," "," "," "
"121053060","01"," "," "," ","0006000000"," "," "
"121053065","01"," "," ","0017400000"," "," "," "
"121053068","01","0020460800"," "," "," "," "," "
"121053073","01"," ","0018500000"," "," "," "," "
"121053076","01"," ","0000475000"," "," "," "," "
"121053076","02","0054750000"," "," "," "," "," "
"121053077","01","0035000000"," "," "," "," "," "
"121053077","02","0025000000"," "," "," "," "," "
"121053079","01","0031500000"," "," "," "," "," "
"121054019","01","0016940000"," "," "," "," "," "
"121054020","01"," "," "," "," "," ","0009600000"
"121054022","01","0017840000"," "," "," "," "," "
"121054023","01"," "," "," "," "," ","0006670000"
"121054024","01","0034150000"," "," "," "," "," "
"121054027","02"," "," "," "," ","0005678000"," "
"121054030","01","0018750000"," "," ","0015000000"," "," "
"121054032","02"," "," "," "," ","0015000000","0001000000"
"121054033","01","0027452572"," "," "," "," "," "
"121054035","01"," "," ","0005400000"," "," "," "
"121054037","01","0020150000"," "," "," "," "," "
"121054038","01","0024350000"," "," "," "," "," "
"121054039","01","0020150000"," "," "," "," "," "
"121054041","01"," "," "," "," "," ","0000120000"
"121054042","01"," "," "," "," "," ","0000120000"
"121054044","01","0030900000"," "," "," "," "," "
"121054045","01"," "," "," "," ","0009000000"," "
"121054048","01"," ","0021500000"," "," "," "," "
"121054051","01","0022321480"," "," "," "," "," "
"121054052","01","0023950000"," "," "," "," "," "
"121054054","01","0022750000"," "," "," "," "," "
"121054059","01","0018600000"," "," "," "," "," "
"121054060","01","0030200000"," "," "," "," "," "
"121054062","01","0027550000"," "," "," "," "," "
"121054071","01","0","0005000000","0","0024750000","0","0"
"121061086","01"," ","0002317000"," "," "," "," "
"121061087","01","0015210000"," "," "," "," "," "
"121061089","01"," "," ","0018500000"," "," "," "
"121062083","01","0018750000"," "," "," "," "," "
"121062084","04"," ","0002978000"," "," "," "," "
"121063082","01","0017865000"," "," "," ","0004240000"," "
"121063083","01"," "," "," ","0003485000"," "," "
"121063084","01","0018719000"," "," "," "," "," "
"121063084","03"," ","0003980000"," "," "," "," "
"121063085","01"," ","0009650000"," "," "," "," "
"121063086","01","0072318500"," "," "," "," "," "
"121063089","01","0015218500"," "," "," "," "," "
"121064082","01"," "," "," ","0002750000"," "," "
"121064083","01","0024210000"," "," "," "," "," "
"121064083","02","0023250000"," "," "," "," "," "
"121071092","01","0029873740"," "," "," "," "," "
"121071092","02","0027214364"," "," "," "," "," "
"121072092","01","0022804168"," "," "," "," "," "
"121074086","01"," ","0065000000"," "," "," "," "
"121074087","06"," "," "," ","0005145000"," "," "
"121074090","01"," "," "," ","0010440000"," "," "
"121083093","01","0019786000"," "," "," "," "," "
"121091096","01"," ","0006000000"," "," "," "," "
"121091098","01"," "," "," "," "," ","0003000000"
"121091099","01"," "," ","0006000000"," "," "," "
"121091100","01"," ","0004200000"," "," "," "," "
"121092097","01","0017420000"," ","0001250000"," "," "," "
"121101102","01"," "," "," ","0002400000"," "," "
"121101103","01","0015218500"," "," "," "," "," "
"121101105","01","0013756000"," "," "," "," "," "
"121102102","01","0014218500"," "," "," "," "," "
"121102103","01"," "," "," ","0007418000"," "," "
"121103096","01","0029620000"," "," "," "," "," "
"121103097","01"," "," "," ","0002488000"," "," "
"121103099","01"," "," "," ","0003750000"," "," "
"121103100","01","0012960000"," "," "," "," "," "
"122021001","01"," "," "," "," "," ","0006000000"
"122021001","02"," "," "," "," ","0001500000"," "
"122021002","02"," "," "," "," ","0001000000"," "
"122021005","03"," "," "," ","0003500000"," "," "
"122021006","01"," "," ","0016000000"," ","0004000000"," "
"122021008","04","0000700000"," "," "," "," "," "
"122021009","01"," "," "," "," "," ","0003000000"
"122021012","01","0033000000"," "," "," "," "," "
"122021015","02"," "," "," "," "," ","0000400000"
"122021018","01"," "," "," "," ","0002200000"," "
"122021020","02"," "," "," "," ","0000600000"," "
"122021022","01"," ","0010800000"," "," "," "," "
"122021026","01"," "," "," "," "," ","0012000000"
"122021028","01"," "," "," "," ","0002000000"," "
"122021033","01"," ","0008640000"," "," "," "," "
"122021035","01"," "," "," "," "," ","0001000000"
"122021036","03"," "," "," "," ","0001500000"," "
"122021038","01"," "," "," "," "," ","0014400000"
"122021045","02"," "," "," "," "," ","0003000000"
"122021046","01"," "," "," "," "," ","0015000000"
"122021049","01","0001500000"," "," "," "," ","0002400000"
"122021049","02"," "," "," ","0006000000"," ","0001200000"
"122021050","02"," "," "," "," "," ","0010000000"
"122021051","01"," "," "," ","0004490000"," ","0000600000"
"122021052","01"," "," "," ","0002800000"," ","0000200000"
"122021056","01"," "," "," ","0004800000"," ","0009000000"
"122021057","01","0036500000"," "," "," "," "," "
"122021058","01","0035200000"," "," "," "," "," "
"122021061","01"," "," "," ","0007340000"," ","0040000000"
"122021061","06"," "," "," ","0000900000"," "," "
"122021061","07"," "," "," ","0000900000"," "," "
"122021062","01"," ","0010000000"," "," "," "," "
"122021063","01"," ","0007200000"," "," "," "," "
"122022009","01"," ","0077520000"," "," ","0067500000"," "
"122022010","01"," ","0027600000"," "," "," "," "
"122022014","01"," "," "," "," "," ","0001500000"
"122022014","02"," "," "," "," "," ","0009800000"
"122022015","02"," "," "," "," ","0004800000"," "
"122022015","04","0026350000"," "," "," "," "," "
"122022015","07"," "," "," "," ","0004800000"," "
"122022018","03"," ","0014400000"," "," "," "," "
"122022020","01","0025750000"," "," "," "," "," "
"122022021","01"," ","0007200000"," "," "," "," "
"122022022","01"," ","0010800000"," "," "," ","0001000000"
"122022023","01"," "," "," "," "," ","0000800000"
"122022024","04"," "," "," ","0021362800"," "," "
"122022025","01"," "," "," "," "," ","0003700000"
"122022025","02"," "," "," "," "," ","0001900000"
"122022026","01","0009900000"," "," ","0020900000"," "," "
"122022027","08"," "," "," "," ","0002400000"," "
"122022028","01"," "," ","0000500000"," "," "," "
"122022029","01","0019286000"," "," "," "," "," "
"122022030","01","0021430000"," "," "," "," ","0002000000"
"122022030","03","0000400000"," "," "," "," "," "
"122022030","07"," "," "," ","0004800000"," "," "
"122022032","01"," ","0006720000"," ","0002900000"," "," "
"122022033","01"," "," "," "," "," ","0002000000"
"122022034","01"," "," "," "," "," ","0001500000"
"122022036","01"," ","0024000000"," "," "," ","0004000000"
"122022037","04"," "," "," "," ","0002500000"," "
"122022038","01"," ","0025200000","0000500000"," "," "," "
"122022039","02"," "," "," ","0017700000"," "," "
"122022043","01"," ","0031200000"," "," "," "," "
"122022044","01","0019760000"," "," "," "," "," "
"122022045","01"," ","0008000000"," "," "," "," "
"122022046","01"," ","0002000000"," "," "," "," "
"122022046","05"," "," "," ","0003900000"," "," "
"122022047","02"," "," "," "," ","0001600000"," "
"122022048","01"," "," "," ","0008800000"," ","0001200000"
"122022054","01"," "," "," ","0011704000"," "," "
"122022054","02"," "," "," ","0009131680"," "," "
"122022054","03"," "," "," ","0008164000"," "," "
"122022055","01"," "," "," "," "," ","0036000000"
"122022057","01"," ","0006000000"," "," "," "," "
"122022059","01"," "," "," "," "," ","0001500000"
"122022062","01"," ","0012480000"," "," "," "," "
"122022063","01"," "," "," ","0008500000"," "," "
"122023001","01","0016600000"," "," "," ","0000400000","0000365000"
"122023001","04"," "," "," "," ","0000175000"," "
"122023002","01"," "," "," ","0005000000"," ","0000300000"
"122023002","05"," "," "," ","0003375000"," "," "
"122023003","01"," "," "," "," ","0002400000"," "
